career_name,esco_occupation_uri,esco_occupation_title,source_domain,relation_type,concept_type,external_skill_id,external_skill_name,source_skill_label,source_skill_type,source_skill_type_origin,reuse_level,description,modified_date,relationship_eligible
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/31c69100-b612-4a61-8db5-fd314318854c,execute analytical mathematical calculations,execute analytical mathematical calculations,skill/competence,relationship,cross-sector,Apply mathematical methods and make use of calculation technologies in order to perform analyses and devise solutions to specific problems.,2025-06-25T12:15:04.406Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/3a0f10bd-4c3f-4020-b29c-f03cfe6d6e5b,coordinate transportation,coordinate transportation,skill/competence,relationship,cross-sector,Scheduling of transportation operations.,2024-02-09T17:29:09.851Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/40f27736-0d98-4446-8234-11646e4f4bc3,oversee logistics of finished products,oversee logistics of finished products,skill/competence,relationship,cross-sector,"Ensure that the processes of packing, storage and shipment of finished products meet the requirements.",2024-02-09T17:29:11.47Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a,use different communication channels,use different communication channels,skill/competence,relationship,cross-sector,"Make use of various types of communication channels such as verbal, handwritten, digital and telephonic communication with the purpose of constructing and sharing ideas or information.",2024-02-09T17:29:16.725Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/52f6fca4-1ab6-4588-983d-15a278148961,administer multi-modal logistics,administer multi-modal logistics,skill/competence,relationship,cross-sector,Manage the flow of products through multi-modal transportation.,2024-02-09T17:29:13.7Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/5a23ed81-6c48-4631-a2a5-740f8079f50b,plan supply chain logistics for footwear and leather goods,plan supply chain logistics for footwear and leather goods,skill/competence,relationship,sector-specific,"Plan, organise and monitor logistics and supply chain activities based on the footwear or leather goods company's main objectives regarding quality, cost, delivery, and flexibility.",2024-02-09T17:29:16.725Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/5d00929a-7124-488a-91c1-324bd75bf8ba,negotiate logistics services,negotiate logistics services,skill/competence,relationship,sector-specific,"Reach an agreement on the planning and control of the movement of goods, and all related logistical supporting activities without losing sight of one's own or others' goals.",2024-02-09T17:29:13.7Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/5d2e82cc-5943-4218-a459-a1956fad2b63,manage warehouse inventory,manage warehouse inventory,skill/competence,relationship,cross-sector,"Manage warehouse inventory and control storage and movement of warehouse goods. Monitor transactions such as shipping, receiving and putaway.",2024-02-09T17:29:12.215Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5,perform ICT troubleshooting,perform ICT troubleshooting,skill/competence,relationship,cross-sector,"Identify problems with servers, desktops, printers, networks, and remote access, and perform actions which solve the problems.",2024-02-09T17:29:15.968Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/7c32a84c-2733-4bc7-8909-3b3413c9cc88,make logistical arrangements,make logistical arrangements,skill/competence,relationship,cross-sector,"Cooperate with coach operators, transport providers and accommodation providers in order to schedule transport, accommodation and activities.",2024-02-09T17:29:10.678Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/953c0b65-537a-42fe-a90b-26cd36c64361,manage logistics,manage logistics,skill/competence,relationship,cross-sector,"Create logistic framework for transporting goods to customers and for receiving returns, execute and follow up the logistics processes and guidelines. Adapt the production processes to the contingencies and constraints of the medium.",2025-02-27T12:45:08.961Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/bacea2c7-5b2f-499f-99ee-665ffad6d64e,manage location logistics,manage location logistics,skill/competence,relationship,occupation-specific,"Make sure cast, crew, and equipment reach the location on time and in an organised manner. Organise catering, power sources, parking, etc.",2024-02-09T17:29:16.725Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/c73ea1b8-e121-4f91-b8f0-dee4ee28d6ec,plan schedule,plan schedule,skill/competence,relationship,cross-sector,"Develop the schedule including procedures, appointments and working hours.",2024-01-17T16:56:30.338Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/d15ce60f-ddab-41ce-ba56-398451b77b60,have computer literacy,have computer literacy,skill/competence,relationship,cross-sector,"Utilise computers, IT equipment and modern day technology in an efficient way.",2024-02-09T17:29:15.235Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/d7b66759-c40c-44de-9f31-9418f84e10c5,assess risk factors,assess risk factors,skill/competence,relationship,cross-sector,"Determine the influence of economical, political and cultural risk factors and additional issues.",2024-02-09T17:29:14.494Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/e0daabb6-0950-440c-a25f-f5e1ccf15435,assist in military logistics,assist in military logistics,skill/competence,relationship,sector-specific,"Assist the upper management of a military organisation in the supply of goods and resources to military troops on the field and on base, and the disruption of enemy flow of resources, and other logistics activities in the military.",2024-02-09T17:29:16.725Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/e775f5c3-3dc7-4875-8061-6ab0f329db2d,manage military logistics,manage military logistics,skill/competence,relationship,sector-specific,"Manage the supply and demand of resources on a military base or during a mission on field to troops in need, analyse equipment needs, interfere with enemy supplies, perform cost analysis, and other logistics activities specific to military operations.",2024-02-09T17:29:15.235Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/f263da7f-0708-42c2-b1a9-39083416f632,communicate analytical insights,communicate analytical insights,skill/competence,relationship,sector-specific,"Obtain analytical insights and share them with relevant teams, in order to enable them to optimise supply chain (SC) operations and planning.",2024-02-09T17:29:12.952Z,true
Supply Chain Analyst,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,logistics analyst,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/fa7be6bf-f906-4b8e-857d-48a9a7da901c,manage warehouse operations,manage warehouse operations,skill/competence,relationship,cross-sector,Manage warehouse operations such as delivering orders and maintaining stock. Control safety and risk prevention in the warehouse. Follow plans to maximise efficiency of the supply chain.,2024-02-09T17:29:09.851Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/12c7b323-d870-4f5b-9d7d-d9f525206d77,production processes,production processes,knowledge,relationship,cross-sector,Materials and techniques required in the production and distribution processes.,2024-02-09T17:29:10.678Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/209a5498-3449-4689-8ed9-bd08cab4fd78,engineering principles,engineering principles,knowledge,relationship,cross-sector,"The engineering elements like functionality, replicability, and costs in relation to the design and how they are applied in the completion of engineering projects.",2024-02-09T17:29:17.515Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db,manufacturing processes,manufacturing processes,knowledge,relationship,cross-sector,"The steps required through which a material is transformed into a product, its development and full-scale manufacturing.",2024-02-09T17:29:12.952Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/6078e099-7696-44a5-b3c1-452b9abe886a,production engineering,production engineering,knowledge,relationship,sector-specific,The subfield of industrial engineering that corresponds to the practice of generating efficient products by transforming raw material into finite products.,2024-01-29T16:40:29.234Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,engineering processes,knowledge,relationship,sector-specific,The systematic approach to the development and maintenance of engineering systems.,2025-06-25T08:20:05.218Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/a1816dfd-dbdc-4499-bef3-ff81dd895b33,industrial engineering,industrial engineering,knowledge,relationship,cross-sector,"The field of engineering concerned with the development, improvement, and implementation of complex processes and systems of knowledge, people, equipment, etc.",2024-02-09T17:29:13.7Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/0f0698e7-04e4-4bf7-9af2-e3191147525a,optimise production processes parameters,optimise production processes parameters,skill/competence,relationship,cross-sector,"Optimise and maintain the parameters of the production process such as flow, temperature or pressure.",2016-12-20T18:15:26Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/42b23922-1c40-4dbe-9e0c-7a568dfdf06b,adjust engineering designs,adjust engineering designs,skill/competence,relationship,cross-sector,Adjust designs of products or parts of products so that they meet requirements.,2024-02-09T17:29:15.235Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/f54c10e4-630d-4e50-95e9-4e9e268e8f12,approve engineering design,approve engineering design,skill/competence,relationship,cross-sector,Give consent to the finished engineering design to go over to the actual manufacturing and assembly of the product.,2024-02-09T17:29:16.725Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/0550431f-9c8b-4204-9c45-59bc5feacf06,continuous improvement philosophies,continuous improvement philosophies,knowledge,relationship,cross-sector,"Underlying ideas of quality management systems. Implementation process of lean manufacturing, Kanban, Kaizen, Total Quality Management (TQM) and other continuous improvement systems.",2023-02-20T20:08:57.807Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/16c8eade-5c2b-4c9c-a60d-6799dbc758a3,instrumentation equipment,instrumentation equipment,knowledge,relationship,cross-sector,"The equipment and instruments used for the monitoring and controlling of processes, such as valves, regulators, circuit breakers, and relays.",2025-04-16T10:22:58.752Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/2964011e-f828-4c6c-b98b-51e984d66365,material mechanics,material mechanics,knowledge,relationship,cross-sector,"The behaviour of solid objects when subjected to stresses and strains, and the methods to calculate these stresses and strains.",2024-02-09T17:29:13.7Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/2bbdea06-a265-42b5-bb4f-7241b661f069,electromechanics,electromechanics,knowledge,relationship,cross-sector,The engineering processes that combine electrical and mechanical engineering in the application of electromechanics in devices that need electricity to create mechanical movement or devices that create electricity by mechanical movement.,2024-02-09T17:29:12.215Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/3c333552-8d89-43f5-90bd-856e15bec433,design drawings,design drawings,knowledge,relationship,cross-sector,"The drawings detailing the design of products, tools, and engineering systems.",2025-02-27T12:45:08.961Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/3e40c7d0-0e36-4b33-bc33-0aa87eda0561,electrical engineering,electrical engineering,knowledge,relationship,cross-sector,"The field of engineering that deals with the study and application of electricity, electronics, and electromagnetism.",2023-02-24T10:20:17.493Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2,mathematics,mathematics,knowledge,relationship,cross-sector,"Mathematics is the study of topics such as quantity, structure, space, and change. It involves the identification of patterns and formulating new conjectures based on them. Mathematicians strive to prove the truth or falsity of these conjectures. There are many fields of mathematics, some of which are widely used for practical applications.",2025-02-27T12:45:08.961Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/4b164a27-849f-4be2-ae79-d26a4969b677,microelectronics,microelectronics,knowledge,relationship,cross-sector,"Microelectronics is a subdiscipline of electronics and relates the study, design, and manufacture of small electronic components, such as microchips.",2024-02-09T17:29:15.968Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/4c58528e-bdaa-43ad-8f5a-8ad0b8cd4bbb,design principles,design principles,knowledge,relationship,cross-sector,"The elements used in design such as unity, scale, proportion, balance, symmetry, space, form, texture, colour, light, shade and congruence and their application into practice.",2025-04-16T11:36:21.659Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/530cb489-d900-46ab-9350-4d50ccd49eea,welding techniques,welding techniques,knowledge,relationship,cross-sector,"The different methods of welding together pieces of metal using various equipment, such as oxygen-acetylene welding, gas metal arc welding and tungsten inert gas welding.",2025-02-27T12:45:08.961Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/54804209-6aac-4ca4-bf3c-aef4fbe18f8c,principles of mechanical engineering,principles of mechanical engineering,knowledge,relationship,cross-sector,"The principles of mechanical engineering, physics, and materials science.",2024-09-23T10:39:47.331Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,technical drawings,technical drawings,knowledge,relationship,cross-sector,"Drawing software and the various symbols, perspectives, units of measurement, notation systems, visual styles and page layouts used in technical drawings.",2023-12-04T16:27:19.445Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/5dd96c59-5955-474b-8cf5-e986a5b50f1a,aerospace engineering,aerospace engineering,knowledge,relationship,cross-sector,"The engineering discipline that combines various technologies and engineering disciplines such as avionics, materials science and aerodynamics in order to design, develop and manufacture aircraft, spacecraft, missiles and satillites.",2024-02-09T17:29:15.235Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/692ace70-7f97-4214-92bd-88f7637d8a44,physics,physics,knowledge,relationship,cross-sector,"The natural science involving the study of matter, motion, energy, force and related notions.",2024-02-09T17:29:11.47Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/6f5850ea-5785-4e2c-b062-743066fd5bdb,environmental legislation,environmental legislation,knowledge,relationship,cross-sector,The environmental policies and legislation applicable in a certain domain.,2024-02-09T17:29:10.678Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/7f107a85-d6ac-410f-a995-d635c5aa418b,types of metal,types of metal,knowledge,relationship,cross-sector,"Qualities, specifications, applications and reactions to different fabricating processes of various types of metal, such as steel, aluminium, brass, copper and others.",2024-02-09T17:29:10.678Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/82fea746-853f-4f1b-8ab7-55de8619cccd,lean manufacturing,lean manufacturing,knowledge,relationship,cross-sector,Lean manufacturing is a methodology that focuses on minimizing waste within manufacturing systems while simultaneously maximizing productivity.,2020-12-07T10:27:52.656Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef,computer engineering,computer engineering,knowledge,relationship,cross-sector,"Engineering discipline that combines computer science with electrical engineering to develop computer hardware and software. Computer engineering occupies itself with electronics, software design, and the integration of hardware and software.",2024-02-09T17:29:13.7Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e,quality standards,quality standards,knowledge,relationship,cross-sector,"The national and international requirements, specifications and guidelines to ensure that products, services and processes are of good quality and fit for purpose.",2025-06-25T08:20:05.218Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,electronics,electronics,knowledge,relationship,cross-sector,"The functioning of electronic circuit boards, processors, chips, and computer hardware and software, including programming and applications.",2023-03-28T14:38:05.583Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/97965983-0da4-4902-9daf-d5cd2693ef73,3D modelling,3D modelling,knowledge,relationship,cross-sector,The process of developing a mathematical representation of any three-dimensional surface of an object via specialised software. The product is called a 3D model. It can be displayed as a two-dimensional image through a process called 3D rendering or used in a computer simulation of physical phenomena. The model can also be physically created using 3D printing devices.,2023-07-11T15:24:28.916Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/9c071f1d-eac3-449d-b004-c14775b5a3b9,mechanical engineering,mechanical engineering,knowledge,relationship,sector-specific,"Discipline that applies principles of physics, engineering and materials science to design, analyse, manufacture and maintain mechanical systems.",2024-02-09T17:29:13.7Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/a125a4c2-3b0a-4996-9a63-57043d4d9159,industrial tools,industrial tools,knowledge,relationship,sector-specific,"The tools and equipment used for industrial purposes, both power and hand tools, and their various uses.",2024-02-09T17:29:12.952Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/a2b5dcf3-5b6a-453d-876c-cff540c0faf1,CAD software,CAD software,knowledge,relationship,cross-sector,"The computer-aided design (CAD) software for creating, modifying, analysing or optimising a design.",2025-04-11T14:04:13.46Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/b7b381f5-7de2-4f91-9a8f-524041cb47d9,instrumentation engineering,instrumentation engineering,knowledge,relationship,cross-sector,The science and engineering discipline that attempts to control process variables of production and manufacturing. It also focuses on the design of systems with desired behaviours. These systems use sensors to measure the output performance of the device that is being controlled.,2024-02-09T17:29:11.47Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/b8b2a035-38f0-4c0e-94ee-edefc266c643,microelectromechanical systems,microelectromechanical systems,knowledge,relationship,sector-specific,"Microelectromechanical systems (MEMS) are miniaturised electromechanical systems made using processes of microfabrication. MEMS consist of microsensors, microactuators, microstructures, and microelectronics. MEMS can be used in a range of appliances, such as ink jet printer heads, digital light processors, gyroscopes in smart phones, accelerometers for airbags, and miniature microphones.",2023-04-04T10:16:13.805Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/cde9911c-f92e-4de1-811f-336e177ac4ce,chemistry,chemistry,knowledge,relationship,cross-sector,"The composition, structure, and properties of substances and the processes and transformations that they undergo; the uses of different chemicals and their interactions, production techniques, risk factors, and disposal methods.",2024-02-09T17:29:12.215Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/d88cb3f1-8e02-4618-bf32-4b0488066934,mechatronics,mechatronics,knowledge,relationship,cross-sector,"Multidisciplinary field of engineering that combines principles of electrical engineering, telecommunications engineering, control engineering, computer engineering, and mechanical engineering in the design of products and manufacturing processes. The combination of these areas of engineering allows for the design and development of ""smart"" devices and the achievement of an optimal balance between mechanical structure and control.",2024-02-09T17:29:13.7Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/e5e17773-3a63-40c5-99e4-10e036cf7b99,semiconductors,semiconductors,knowledge,relationship,cross-sector,"Semiconductors are essential components of electronic circuits and contain properties of both insulators, such as glass, and conductors, such as copper. Most semiconductors are crystals made of silicon or germanium. By introducing other elements in the crystal through doping, the crystals turn into semiconductors. Depending on the amount of electrons created by the doping process, the crystals turn into N-type semiconductors, or P-type semiconductors.",2023-04-06T14:56:34.668Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40,robotics,robotics,knowledge,relationship,cross-sector,"The branch of engineering that involves the design, operation, manufacture, and application of robots. Robotics is part of mechanical engineering, electrical engineering, and computer science and overlaps with mechatronics and automation engineering.",2024-02-09T17:29:12.952Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/ec6df9cb-be92-4027-80fa-83b70aabce58,industrial research and development,industrial research and development,knowledge,relationship,cross-sector,The set of activities that companies carry out to do industrial innovation and introduce new engineering products and services or new industrial production processes.,2024-01-29T11:33:11.884Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/efa141df-f382-418f-9121-bd88fd735669,mechanics,mechanics,knowledge,relationship,cross-sector,Theoretical and practical applications of the science studying the action of displacements and forces on physical bodies to the development of machinery and mechanical devices.,2024-02-09T17:29:16.725Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694,automation technology,automation technology,knowledge,relationship,cross-sector,"Set of technologies that make a process, system, or apparatus operate automatically through the use of control systems.",2025-04-11T12:51:32.7Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/0458f6a0-cb54-4ff5-a543-b2c5354e17c0,keep up with digital transformation of industrial processes,keep up with digital transformation of industrial processes,skill/competence,relationship,sector-specific,Keep up to date with digital innovations applicable to industrial processes. Integrate these transformations in the company's processes aiming for competitive and profitable business models.,2024-02-09T17:29:12.952Z,true
Industrial Engineer,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,industrial engineer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/05c00631-b864-4842-b47e-06710c197c7a,coordinate manufacturing production activities,coordinate manufacturing production activities,skill/competence,relationship,cross-sector,"Coordinate manufacturing activities based on production strategies, policies and plans. Study details of the planning such as expected quality of the products, quantities, cost, and labour required to foresee any action needed. Adjust processes and resources to minimise costs.",2024-02-09T17:29:12.215Z,true
